unique_id,Citation,Title,Journal,Issue,Year
1313788,"Brancalion, P. H. and R. L. Chazdon. ""Beyond hectares: four principles to guide reforestation in the context of tropical forest and landscape restoration,"" Restoration Ecology, v.25, 2017, p. 491.",Beyond hectares: four principles to guide reforestation in the context of tropical forest and landscape restoration,Restoration Ecology,25,2017
1313788,"Brancalion, P. H. S,, D. Schweizer, U. Gaudare, J. Mangueira, F. Lamonato, F. Farah, A. Nave, and R. Rodrigues. ""Balancing economic costs and ecological outcomes of passive and active restoration in agricultural landscapes: the case of Brazil,"" Biotropica, v.48, 2016, p. 856.",Balancing economic costs and ecological outcomes of passive and active restoration in agricultural landscapes: the case of Brazil,Biotropica,48,2016
1313788,"Brancalion, Pedro H. S., Aidin Niamir, Eben Broadbent, Renato Crouzeilles, Felipe S. Barros, Angelica M. Almeyda Zambrano, Alessandro Baccini, James Aronson, Scott Goetz, J. Leighton Reid, Bernardo B. N. Strassburg, Leandro R. Tambosi, Sarah Wilson, and R. ""Global hotspots for tropical forest restoration,"" Science Advances, v.5, 2019, p. eaav3223.",Global hotspots for tropical forest restoration,Science Advances,5,2019
1313788,"Chazdon, R. L. and L. Laestadius. ""Forest and landscape restoration: Toward a shared vision and vocabulary,"" American Journal of Botany, v.103, 2016, p. 1869.",Forest and landscape restoration: Toward a shared vision and vocabulary,American Journal of Botany,103,2016
1313788,"Chazdon, R. L. and M. R. Guariguata. ""Natural regeneration as a tool for large-scale forest restoration in the tropics: prospects and challenges,"" Biotropica, v.48, 2016, p. 716.",Natural regeneration as a tool for large-scale forest restoration in the tropics: prospects and challenges,Biotropica,48,2016
1313788,"Chazdon, R. L. and P. Brancalion. ""Restoring forests as a means to many ends,"" Science, v.365, 2019, p. 24.",Restoring forests as a means to many ends,Science,365,2019
1313788,"Chazdon, R. L. P. H. Brancalion, L. Laestadius, A. Bennett-Curry, C. Kumar, J. Moll-Rocek, I. C. G. Vieira and S. J. Wilson. ""When is a forest a forest? Forest concepts and definitions in the era of forest and landscape restoration,"" Ambio, v.45, 2016, p. 538j.",When is a forest a forest? Forest concepts and definitions in the era of forest and landscape restoration,Ambio,45,2016
1313788,"Chazdon, R. L., P. H. S. Brancalion, D. Lamb, L. Laestadius, M. Calmon, and C. Kumar. ""A policy-driven knowledge agenda for global forest and landscape restoration,"" Conservation Letters, v.10, 2017, p. 125.",A policy-driven knowledge agenda for global forest and landscape restoration,Conservation Letters,10,2017
1313788,"Holl, K. D.. ""Research directions in tropical forest restoration,"" Annals of the Missouri Botanical Garden, v.102, 2017, p. 237.",Research directions in tropical forest restoration,Annals of the Missouri Botanical Garden,102,2017
1313788,"Latawiec, A. E., R. Crouzeilles, P. H. S. Brancalion, R. R. Rodrigues, J. B. B. Sansevero, J. S. dos Santos, M. Mills, A. G. Nave, and B. B. N. Strassburg. ""Natural regeneration and biodiversity: a global meta-analysis and implications for spatial planning,"" Biotropica, v.48, 2016, p. 844.",Natural regeneration and biodiversity: a global meta-analysis and implications for spatial planning,Biotropica,48,2016
1313788,"Lazos, E., J. Zinda, A. Bennett-Curry, P. Balvanera, G. Bloomfield, C. A. Lindell, and C. Negra. ""Stakeholders and tropical reforestation: challenges, tradeoffs, and strategies in dynamic environments,"" Biotropica, v.48, 2016, p. 900.","Stakeholders and tropical reforestation: challenges, tradeoffs, and strategies in dynamic environments",Biotropica,48,2016
1313788,"Martínez-Ramos, M., A. Pingarroni, J. Rodríguez-Velazquez, L. Toledo-Chelala, I. Zermeño-Hernandez, and F. Bongers. ""Natural forest regeneration and ecological restoration in human-modified tropical landscapes,"" Biotropica, v.48, 2016, p. 745.",Natural forest regeneration and ecological restoration in human-modified tropical landscapes,Biotropica,48,2016
1313788,"Molin, P. G., R. L. Chazdon, S. F. Ferraz, and P. H. S. Brancalion. ""A landscape approach for cost-effective large-scale forest restoration,"" Journal of Applied Ecology, v.55, 2018, p. 2767.",A landscape approach for cost-effective large-scale forest restoration,Journal of Applied Ecology,55,2018
1313788,"Mukul, S., J. Herbohn, and J. Firn. ""Co-benefits of biodiversity and carbon from regenerating secondary forests following shifting cultivation in the upland Philippines: implications for forest landscape restoration,"" Biotropica, v.48, 2016, p. 882.",Co-benefits of biodiversity and carbon from regenerating secondary forests following shifting cultivation in the upland Philippines: implications for forest landscape restoration,Biotropica,48,2016
1313788,"Nanni AS, Sloan S, Edwards J, Aide TM, Graesser J, Grau HR. ""Neotropical reforestation hotspots: Biophysical and socioeconomic typologies of contemporary forest expansion,"" Global Environmental Change, v.54, 2018, p. 148.",Neotropical reforestation hotspots: Biophysical and socioeconomic typologies of contemporary forest expansion,Global Environmental Change,54,2018
1313788,"Omeja, P. A., M. J. Lawes, A. Coreriveau, K. Valenta, D. Sarkar, F. P. Palm, and C. A. Chapman. ""Recovery of tree and mammal communities during large-scale forest regeneration in Kibale National Park, Uganda,"" Biotropica, v.48, 2016, p. 770.","Recovery of tree and mammal communities during large-scale forest regeneration in Kibale National Park, Uganda",Biotropica,48,2016
1313788,"Reid, J. L. and J. Aronson. ""Ecological restoration in a changing biosphere,"" Annals of the Missouri Botanical Garden, v.102, 2017, p. 185.",Ecological restoration in a changing biosphere,Annals of the Missouri Botanical Garden,102,2017
1313788,"Reid, J. L., S. J. Wilson, G. S. Bloomfield, M. E. Cattau, M. E. Fagan, K. D. Holl, and R. A. Zahawi. ""How long do restored ecosystems persist?,"" Annals of the Missouri Botanical Garden, v.102, 2017, p. 258.",How long do restored ecosystems persist?,Annals of the Missouri Botanical Garden,102,2017
1313788,"Reid, J.L., M.E. Fagan, M.E. Cattau, J. Lucas, and R.A. Zahawi. ""The ephemerality of regenerating secondary forests in southern Costa Rica,"" Conservation Letters, v.12, 2019, p. e12607.",The ephemerality of regenerating secondary forests in southern Costa Rica,Conservation Letters,12,2019
1313788,"Reij, C. and D. Garrity. ""Scaling up farmer-managed natural regeneration in Africa to restore degraded landscapes,"" Biotropica, v.48, 2016, p. 834.",Scaling up farmer-managed natural regeneration in Africa to restore degraded landscapes,Biotropica,48,2016
1313788,"Rudel, T., S. Sloan, R. Chazdon, and R. Grau. ""The drivers of forest cover expansion: global, temperate, and tropical zone analyses,"" Land Use Policy, v.58, 2016, p. 502.","The drivers of forest cover expansion: global, temperate, and tropical zone analyses",Land Use Policy,58,2016
1313788,"Rudel, Thomas K, Patrick Meyfroidt, Robin Chazdon, Frans Bongers, Tracy Van Holt, Sean Sloan, Ricardo Grau, and Laura Schneider. ""Whither the Forest Transition?: Climate Change, Policy Responses, and Redistributed Forests in the 21st Century,"" Ambio, 2019. doi:https://doi.org/10.1007/s13280-018-01143-0","Whither the Forest Transition?: Climate Change, Policy Responses, and Redistributed Forests in the 21st Century",Ambio,,2019
1313788,"Souza, S. E., E. Vidal, G. d. f. Chagas, A. T. Elgar, and P. H. Brancalion. ""Ecological outcomes and livelihood benefits of community-managed agroforests and second-growth forests in Southeast Brazil,"" Biotropica, v.48, 2016, p. 868.",Ecological outcomes and livelihood benefits of community-managed agroforests and second-growth forests in Southeast Brazil,Biotropica,48,2016
1313788,"Strassburg, B. N., F. S. M. Barros, R. Crouzeilles, A. Iribarrem, J. S. Santos, D. Silva, J. B. B. Sansevero, H. Alves-Pinto, F. Feltran-Barbieri, and A. Latawiec. ""The role of natural regeneration for ecosystem services provision and habitat availability: a case study in the Brazilian Atlantic Forest,"" Biotropica, v.48, 2016, p. 890.",The role of natural regeneration for ecosystem services provision and habitat availability: a case study in the Brazilian Atlantic Forest,Biotropica,48,2016
1313788,"Strassburg, B., Beyer, H., Crouzeilles, R., Iribarrem, A., Barros, F. , Ferreira de Siqueira, M., Sánchez Tapia, A., Balmford, A., Boelsums, J., Brancalion, P. H. S., Broadbent, E. N., Chazdon, R. L., Oliveira Filho, A., Gardner, T., Gordon, A., Latawiec,. ""Strategic approaches to restoring ecosystems can triple conservation gains and halve costs,"" Nature Ecology and Evolution, v.3, 2018, p. 62.",Strategic approaches to restoring ecosystems can triple conservation gains and halve costs,Nature Ecology and Evolution,3,2018
1313788,"Uriarte, M. and R. L. Chazdon. ""Incorporating natural regeneration in forest landscape restoration in tropical regions: synthesis and key research gaps,"" Biotropica, v.48, 2016, p. 780.",Incorporating natural regeneration in forest landscape restoration in tropical regions: synthesis and key research gaps,Biotropica,48,2016
1313788,"Wilson, S. J. and D. Cagalanan. ""Governing restoration: strategies, adaptations and innovations for tomorrow's forest landscapes,"" World Development Perspectives, v.4, 2016, p. 11.","Governing restoration: strategies, adaptations and innovations for tomorrow's forest landscapes",World Development Perspectives,4,2016
1313788,"Wilson, S. J., J. Schelhas, R. Grau, A. S. Nanni, and S. Sloan. ""Forest ecosystem-service transitions: the ecological dimensions of the forest transition,"" Ecology and Society, v.22, 2017, p. 38.",Forest ecosystem-service transitions: the ecological dimensions of the forest transition,Ecology and Society,22,2017
1313788,"Brancalion, P. H. S., C. Bello, R. L. Chazdon, M. Galetti, P. Jordano, R. A. F. Lima, A. Medina, M. A. Pizo, and J. L. Reid. ""Maximizing biodiversity conservation and carbon stocking in restored tropical forests,"" Conservation Letters, v.11, 2018, p. e12454.",Maximizing biodiversity conservation and carbon stocking in restored tropical forests,Conservation Letters,11,2018
1313788,"Gilman, A., S. Letcher, R. M. Fincher, A. Perez, T. Madell, A. Finkelstein, and F. Corrales-Araya. ""Recovery of floristic diversity and basal area in natural forest regeneration and planted plots in a Costa Rican wet forest,"" Biotrropica, v.48, 2016, p. 798.",Recovery of floristic diversity and basal area in natural forest regeneration and planted plots in a Costa Rican wet forest,Biotrropica,48,2016
1313788,"Chazdon, R. L. and M. Uriarte. ""Natural regeneration in the context of large-scale forest and landscape restoration in the tropics,"" Biotropica, v.48, 2016, p. 709.",Natural regeneration in the context of large-scale forest and landscape restoration in the tropics,Biotropica,48,2016
1313788,"Elliott, S.. ""The potential for automating assisted natural regeneration of tropical forest ecosystems,"" Biotropica, v.48, 2016, p. 825.",The potential for automating assisted natural regeneration of tropical forest ecosystems,Biotropica,48,2016
1313788,"Reid, J. L., M. E. Fagan, and R. A. Zahawi. ""Positive site selection bias in meta-analyses comparing natural rergeneration to active forest restoration,"" Science Advances, v.4, 2018, p. eaas9143.",Positive site selection bias in meta-analyses comparing natural rergeneration to active forest restoration,Science Advances,4,2018
1313788,"Brancalion, P. H. S., D. Lamb, E. Ceccon, D. Boucher, J. Herbohn, B. Strassburg, and D. P. Edwards. ""Using markets to leverage investment in forest and landscape restoration in the tropics,"" Forest Policy and Economics, v.8, 2017, p. 103.",Using markets to leverage investment in forest and landscape restoration in the tropics,Forest Policy and Economics,8,2017
1313788,"Brancalion, P. H. S. and J. van Melis. ""On the need for innovation in ecological restoration,"" Annals of the Missouri Botanical Garden, v.102, 2017, p. 227.",On the need for innovation in ecological restoration,Annals of the Missouri Botanical Garden,102,2017
1516912,"Kargel, J. S., G. J. Leonard, D. H. Shugar, U. K. Haritashya, A. Bevington, E. J. Fielding, K. Fujita, M. Geertsema, E. S. Miles, J. Steiner, E. Anderson, S. Bajracharya, G. W. Bawden, D. F. Breashears, A. Byers, B. Collins, M. R. Dhital, A. Donnellan, T.. ""Geomorphic and Tectonic Controls of Geohazards Induced by Nepal?s 2015 Gorkha Earthquake,"" Science, 2015. doi:10.1126/science.aac8353",Geomorphic and Tectonic Controls of Geohazards Induced by Nepal?s 2015 Gorkha Earthquake,Science,,2015
